book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Job,40,19,8724,חרבו •^[Addition of preposition or particle.],,υπο των αγγελων αυτου,False
Job,40,20,8725,כי בול הרים,כבוא להרים,επελθων δε επ' ορος,True
Job,40,20,8726,ישאו,,ακροτομον,False
Job,40,20,8727,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εποιησεν χαρμονην,False
Job,40,20,8728,לו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,20,8729,וכל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,20,8730,חית השדה,,τετραποσιν,False
Job,40,20,8731,ישחקו,,{..εποιησεν χαρμονην},False
Job,40,20,8732,שם,,εν τω ταρταρω,False
Job,40,21,8733,תחת,,υπο,False
Job,40,21,8734,צאלים,,παντοδαπα δενδρα,False
Job,40,21,8735,ישכב,,κοιμαται,False
Job,40,21,8736,בסתר,בסוף [[Is 19.6]],παρα παπυρον,True
Job,40,21,8737,קנה,,και καλαμον,False
Job,40,21,8738,ובצה,,και βουτομον,False
Job,40,22,8739,"יסכהו •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] צללו",,σκιαζονται δε εν αυτω,False
Job,40,22,8740,צאלים,,δενδρα μεγαλα,False
Job,40,22,8741,צללו,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",False
Job,40,22,8742,יסבוהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,22,8743,•^[Element 'added' in the Greek (plus in the LXX).],,συν,True
Job,40,22,8744,ערבי נחל,,ραδαμνοις και κλωνες αγνου,False
Job,40,23,8745,הן,,εαν,False
Job,40,23,8746,יעשק,,γενηται πλημμυρα,False
Job,40,23,8747,נהר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,23,8748,לא,,ου μη,False
Job,40,23,8749,יחפוז,,αισθηθη,False
Job,40,23,8750,יבטח,,πεποιθεν {---%},False
Job,40,23,8751,כי,,οτι {---%},False
Job,40,23,8752,יגיח,,προσκρουσει {---%},False
Job,40,23,8753,ירדן,,ο ιορδανης {---%},False
Job,40,23,8754,אל,,εις {---%},False
Job,40,23,8755,פיהו,,το στομα αυτου {---%},False
Job,40,24,8756,בעיניו,,εν τω οφθαλμω αυτου {---%},False
Job,40,24,8757,יקחנו,,δεξεται αυτον {---%},False
Job,40,24,8758,במוקשים •^[Etymological exegesis.] עקש,,ενσκολιευομενος {---%},False
Job,40,24,8759,ינקב,,τρησει {---%},False
Job,40,24,8760,אף,,ρινα {---%},False
Job,40,25,8761,תמשך,,αξεις δε,False
Job,40,25,8762,לויתן,,δρακοντα,False
Job,40,25,8763,בחכה,,εν αγκιστρω,False
Job,40,25,8764,ובחבל,ותשקיע,περιθησεις δε,True
Job,40,25,8765,תשקיע,בחבל,φορβεαν,True
Job,40,25,8766,לשנו,,περι ρινα αυτου,False
Job,40,26,8767,התשים,,ει δησεις {---%},False
Job,40,26,8768,אגמון,,κρικον {---%},False
Job,40,26,8769,באפו,,εν τω μυκτηρι αυτου {---%},False
Job,40,26,8770,ובחוח,,ψελιω δε,False
Job,40,26,8771,תקוב,,τρυπησεις,False
Job,40,26,8772,לחיו,,το χειλος αυτου,False
Job,40,27,8773,הירבה,,λαλησει δε,False
Job,40,27,8774,אליך,,σοι,False
Job,40,27,8775,תחנונים,,{..ικετηρια},False
Job,40,27,8776,אם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,27,8777,ידבר,,δεησει,False
Job,40,27,8778,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ικετηρια,False
Job,40,27,8779,אליך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,40,27,8780,רכות,,μαλακως,False
Job,40,28,8781,היכרת,,θησεται δε,False
Job,40,28,8782,ברית,,διαθηκην,False
Job,40,28,8783,עמך,,μετα σου,False
Job,40,28,8784,תקחנו,,λημψη δε αυτον,False
Job,40,28,8785,לעבד,,δουλον,False
Job,40,28,8786,עולם,,αιωνιον,False
Job,40,29,8787,התשחק,,παιξη δε,False
Job,40,29,8788,בו,,εν αυτω,False
Job,40,29,8789,כצפור,,ωσπερ ορνεω,False
Job,40,29,8790,ותקשרנו,,η δησεις αυτον,False
Job,40,29,8791,•^[Element 'added' in the Greek (plus in the LXX).],,ωσπερ στρουθιον,True
Job,40,29,8792,לנערותיך,,παιδιω,False
Job,40,30,8793,יכרו,,ενσιτουνται δε,False
Job,40,30,8794,עליו,,εν αυτω,False
Job,40,30,8795,חברים,,εθνη,False
Job,40,30,8796,יחצוהו בין,,μεριτευονται δε αυτον,False
Job,40,30,8797,כנענים,,φοινικων γενη,False
Job,40,31,8798,•^[Element 'added' in the Greek (plus in the LXX).],,παν δε,True
Job,40,31,8799,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,πλωτον,False
Job,40,31,8800,•^[Element 'added' in the Greek (plus in the LXX).],,συνελθον,True
Job,40,31,8801,התמלא,,ου μη ενεγκωσιν,False
Job,40,31,8802,בשכות,שכיות [[is2.16]],{..πλωτον},True
Job,40,31,8803,עורו,,βυρσαν,False
Job,40,31,8804,•^[Element 'added' in the Greek (plus in the LXX).],,μιαν,True
Job,40,31,8805,•^[Element 'added' in the Greek (plus in the LXX).],,ουρας αυτου,True
Job,40,31,8806,ובצלצל,,και εν πλοιοις {---%},False
Job,40,31,8807,דגים,,αλιεων {---%},False
Job,40,31,8808,ראשו,,κεφαλην αυτου {---%},False
Job,40,32,8809,שים,,επιθησεις δε,False
Job,40,32,8810,עליו,,αυτω,False
Job,40,32,8811,כפך,,χειρα,False
Job,40,32,8812,זכר,,μνησθεις,False
Job,40,32,8813,מלחמה,,πολεμον,False
Job,40,32,8814,•^[Element 'added' in the Greek (plus in the LXX).],,τον γινομενον,True
Job,40,32,8815,•^[Element 'added' in the Greek (plus in the LXX).],,εν σωματι αυτου,True
Job,40,32,8816,אל,,και μηκετι,False
Job,40,32,8817,תוסף,,γινεσθω,False
Job,41,1,8818,הן,,ουχ,False
Job,41,1,8819,תחלתו,,εορακας αυτον,False
Job,41,1,8820,נכזבה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,41,1,8821,הגם,,ουδε,False
Job,41,1,8822,אל,,επι,False
Job,41,1,8823,מראיו,"•^[Questionable notation, equivalent, etc.] @אמר",τοις λεγομενοις,True
Job,41,1,8824,יטל,,τεθαυμακας,False
Job,41,2,8825,לא,,ου,False
Job,41,2,8826,אכזר,,δεδοικας,False
Job,41,2,8827,כי,,οτι,False
Job,41,2,8828,יעורנו,,ητοιμασται μοι,False
Job,41,2,8829,ומי,,τις γαρ,False
Job,41,2,8830,הוא,,εστιν,False
Job,41,2,8831,לפני,,ο εμοι,False
Job,41,2,8832,יתיצב,,αντιστας,False
Job,41,3,8833,מי,,η τις,False
Job,41,3,8834,הקדימני •^[Etymological exegesis.] קום,,αντιστησεται μοι,False
Job,41,3,8835,ואשלם,,και υπομενει,False
Job,41,3,8836,•^[Element 'added' in the Greek (plus in the LXX).],,ει,True
Job,41,3,8837,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,πασα,False
Job,41,3,8838,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,η,False
Job,41,3,8839,תחת,,υπ',False
Job,41,3,8840,כל,,{..πασα},False
Job,41,3,8841,השמים,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] η ουρανον",False
Job,41,3,8842,לי,,εμη,False
Job,41,3,8843,הוא,,εστιν,False
Job,41,4,8844,*לא **לו •^[Agreement of LXX with ketib.],,ου {---%},False
Job,41,4,8845,אחריש,,σιωπησομαι {---%},False
Job,41,4,8846,בדיו,"•^[Questionable notation, equivalent, etc.] בעדו",δι' αυτον {---%},True
Job,41,4,8847,ודבר,,και λογον {---%},False
Job,41,4,8848,גבורות,,δυναμεως {---%},False
Job,41,4,8849,וחין •^[Etymological exegesis.] חנן,,ελεησει {---%},False
Job,41,4,8850,ערכו,,τον ισον αυτου {---%},False
Job,41,5,8851,מי,,τις,False
Job,41,5,8852,גלה,,αποκαλυψει,False
Job,41,5,8853,פני,,προσωπον,False
Job,41,5,8854,לבושו,,ενδυσεως αυτου,False
Job,41,5,8855,בכפל,,εις δε πτυξιν,False
Job,41,5,8856,רסנו,,θωρακος αυτου,False
Job,41,5,8857,מי,,τις αν,False
Job,41,5,8858,יבוא,,εισελθοι,False
Job,41,6,8859,דלתי,,πυλας,False
Job,41,6,8860,פניו,,προσωπου αυτου,False
Job,41,6,8861,מי,,τις,False
Job,41,6,8862,פתח,,ανοιξει,False
Job,41,6,8863,סביבות,,κυκλω,False
Job,41,6,8864,שניו,,οδοντων αυτου,False
Job,41,6,8865,אימה,,φοβος,False
Job,41,7,8866,גאוה,גוה,τα εγκατα αυτου,True
Job,41,7,8867,אפיקי,,ασπιδες,False
Job,41,7,8868,מגנים,,χαλκειαι,False
Job,41,7,8869,סגור,,συνδεσμος δε αυτου,False
Job,41,7,8870,•^[Element 'added' in the Greek (plus in the LXX).],,ωσπερ,True
Job,41,7,8871,חותם,,σμιριτης,False
Job,41,7,8872,צר,צור,λιθος,True
Job,41,8,8873,אחד,,εις {---%},False
Job,41,8,8874,באחד,,του ενος {---%},False
Job,41,8,8875,יגשו,,κολλωνται {---%},False
Job,41,8,8876,ורוח,,πνευμα δε,False
Job,41,8,8877,לא,,ου μη,False
Job,41,8,8878,"יבוא •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] בין",,διελθη,False
Job,41,8,8879,ביניהם,,•^[Greek preverb representing Hebrew preposition.] αυτον,False
Job,41,9,8880,איש,,ανηρ {---%},False
Job,41,9,8881,באחיהו,,τω αδελφω αυτου {---%},False
Job,41,9,8882,ידבקו,,προσκολληθησεται {---%},False
Job,41,9,8883,יתלכדו,,συνεχονται {---%},False
Job,41,9,8884,ולא,,και ου μη {---%},False
Job,41,9,8885,יתפרדו,,αποσπασθωσιν {---%},False
Job,41,10,8886,עטישתיו,,εν πταρμω αυτου,False
Job,41,10,8887,תהל,,επιφαυσκεται,False
Job,41,10,8888,אור,,φεγγος,False
Job,41,10,8889,ועיניו,,οι δε οφθαλμοι αυτου,False
Job,41,10,8890,כעפעפי,,ειδος,False
Job,41,10,8891,שחר,,εωσφορου,False
Job,41,11,8892,מפיו,,εκ στοματος αυτου,False
Job,41,11,8893,לפידים,יהלכו,εκπορευονται,True
Job,41,11,8894,יהלכו,לפידים,λαμπαδες,True
Job,41,11,8895,•^[Element 'added' in the Greek (plus in the LXX).],,καιομεναι,True
Job,41,11,8896,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],יתמלטו,και διαρριπτουνται,True
Job,41,11,8897,כידודי,כיורי [[זa 12.6]],εσχαραι,True
Job,41,11,8898,אש,,πυρος,False
Job,41,11,8899,יתמלטו,,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],False
Job,41,12,8900,מנחיריו,,εκ μυκτηρων αυτου,False
Job,41,12,8901,יצא,,εκπορευεται,False
Job,41,12,8902,עשן,,καπνος,False
Job,41,12,8903,כדוד,,καμινου,False
Job,41,12,8904,נפוח,,καιομενης,False
Job,41,12,8905,•^[Element 'added' in the Greek (plus in the LXX).],,πυρι,True
Job,41,12,8906,ואגמן,,ανθρακων,False
Job,41,13,8907,נפשו,,η ψυχη αυτου,False
Job,41,13,8908,גחלים,,ανθρακες,False
Job,41,13,8909,תלהט,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,41,13,8910,ולהב,,φλοξ δε,False
Job,41,13,8911,מפיו,,εκ στοματος αυτου,False
Job,41,13,8912,יצא,,εκπορευεται,False
Job,41,14,8913,בצוארו,,εν δε τραχηλω αυτου,False
Job,41,14,8914,ילין,,αυλιζεται,False
Job,41,14,8915,עז,,δυναμις,False
Job,41,14,8916,ולפניו,,εμπροσθεν αυτου,False
Job,41,14,8917,תדוץ •^[Etymological exegesis.] רוץ,,τρεχει,False
Job,41,14,8918,דאבה,אבדה •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)],απωλεια,True
Job,41,15,8919,מפלי,,σαρκες δε,False
Job,41,15,8920,בשרו,,σωματος αυτου,False
Job,41,15,8921,דבקו,,κεκολληνται,False
Job,41,15,8922,יצוק,,καταχεει {---%},False
Job,41,15,8923,עליו,,επ' αυτον {---%},False
Job,41,15,8924,בל,,ου {---%},False
Job,41,15,8925,ימוט,,σαλευθησεται {---%},False
Job,41,16,8926,לבו,,η καρδια αυτου,False
Job,41,16,8927,יצוק,,πεπηγεν,False
Job,41,16,8928,כמו,,ως,False
Job,41,16,8929,אבן,,λιθος,False
Job,41,16,8930,ויצוק,,εστηκεν δε,False
Job,41,16,8931,כפלח,,ωσπερ ακμων,False
Job,41,16,8932,תחתית,,ανηλατος,False
Job,41,17,8933,משתו,,στραφεντος δε αυτου,False
Job,41,17,8934,יגורו,,φοβος,False
Job,41,17,8935,אלים,"•^[Questionable notation, equivalent, etc.] אילים",θηριοις τετραποσιν,True
Job,41,17,8936,•^[Element 'added' in the Greek (plus in the LXX).],,επι,True
Job,41,17,8937,•^[Element 'added' in the Greek (plus in the LXX).],,γης,True
Job,41,17,8938,משברים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,41,17,8939,יתחטאו,,αλλομενοις,False
Job,41,18,8940,•^[Element 'added' in the Greek (plus in the LXX).],,εαν,True
Job,41,18,8941,משיגהו,,συναντησωσιν αυτω,False
Job,41,18,8942,חרב,,λογχαι,False
Job,41,18,8943,בלי,,ουδεν μη,False
Job,41,18,8944,תקום,,ποιησωσιν,False
Job,41,18,8945,חנית,,δορυ {---%},False
Job,41,18,8946,מסע •^[Etymological exegesis.] נשא,,επηρμενον {---%},False
Job,41,18,8947,ושריה,,και θωρακα {---%},False
Job,41,19,8948,יחשב,,ηγηται μεν,False
Job,41,19,8949,•^[Element 'added' in the Greek (plus in the LXX).],,γαρ,True
Job,41,19,8950,לתבן,ברזל,σιδηρον,True
Job,41,19,8951,ברזל,לתבן,αχυρα,True
Job,41,19,8952,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],נחושה,χαλκον δε,True
Job,41,19,8953,לעץ,,ωσπερ ξυλον,False
Job,41,19,8954,רקבון,,σαθρον,False
Job,41,19,8955,נחושה,,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],False
Job,41,20,8956,לא,,ου μη,False
Job,41,20,8957,יבריחנו,,τρωση αυτον,False
Job,41,20,8958,בן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,41,20,8959,קשת,,τοξον,False
Job,41,20,8960,•^[Element 'added' in the Greek (plus in the LXX).],נחושה,χαλκειον,True
Job,41,20,8961,לקש,,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],False
Job,41,20,8962,נהפכו לו,,ηγηται μεν,False
Job,41,20,8963,אבני קלע,,πετροβολον,False
Job,41,20,8964,•^[Equivalent of the Hebrew or Greek word(s) occurring elsewhere in the verse or context (transposition).],לקש,χορτον,True
Job,41,21,8965,כקש,,ως καλαμη {---%},False
Job,41,21,8966,נחשבו,,ελογισθησαν {---%},False
Job,41,21,8967,תותח,,σφυραι {---%},False
Job,41,21,8968,וישחק,,καταγελα δε,False
Job,41,21,8969,לרעש,,σεισμου,False
Job,41,21,8970,כידון,"•^[Questionable notation, equivalent, etc.] כיור,כידוד [[11]]",πυρφορου,True
Job,41,22,8971,"תחתיו •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] ירפד",,η στρωμνη αυτου,False
Job,41,22,8972,חדודי,,{..οξεισ},False
Job,41,22,8973,חרש,,οβελισκοι,False
Job,41,22,8974,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,οξεις,False
Job,41,22,8975,ירפד,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",False
Job,41,22,8976,•^[Element 'added' in the Greek (plus in the LXX).],,πας δε,True
Job,41,22,8977,חרוץ •^[Etymological exegesis.],,χρυσος,False
Job,41,22,8978,•^[Element 'added' in the Greek (plus in the LXX).],,θαλασσης,True
Job,41,22,8979,עלי,,υπ' αυτον,False
